SalePrice,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,N_Parkinglot(Ground),N_Parkinglot(Basement),N_APT,N_manager,N_elevators,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total),HallwayType_corridor,HallwayType_mixed,HallwayType_terraced,HeatingType_central_heating,HeatingType_individual_heating,AptManageType_management_in_trust,AptManageType_self_management,TimeToBusStop_0~5min,TimeToBusStop_10min~15min,TimeToBusStop_5min~10min,TimeToSubway_0-5min,TimeToSubway_10min~15min,TimeToSubway_15min~20min,TimeToSubway_5min~10min,TimeToSubway_no_bus_stop_nearby,SubwayStation_Bangoge,SubwayStation_Banwoldang,SubwayStation_Chil-sung-market,SubwayStation_Daegu,SubwayStation_Kyungbuk_uni_hospital,SubwayStation_Myung-duk,SubwayStation_Sin-nam,SubwayStation_no_subway_nearby
-0.49275482811972876,-1.9257000494302698,-1.9590670603220866,0.5431069611922481,1.3546558619087166,-1.0993457738480805,0.09729002631837896,-1.3969179652603665,0.4930842843944044,0.45122912722558767,2.0311156936108348,0.4786747168183331,-0.6171212717542311,0.1279050554603887,0.0,-0.4276141533364827,0.5252928686320053,-0.023475341138480193,-1.6728191327636026,-1.0664577609673496,-1.1850458917274342,-0.7764244699898157,-0.29415155764057715,-1.0960004311384606,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
-0.6300220746080791,-1.9257000494302698,-1.9590670603220866,0.5431069611922481,-0.03234742384794878,-0.10581706017534394,0.09729002631837896,-1.3969179652603665,0.4930842843944044,0.45122912722558767,2.0311156936108348,0.4786747168183331,-0.6171212717542311,0.1279050554603887,0.0,-0.4276141533364827,0.5252928686320053,-0.023475341138480193,-1.6728191327636026,-1.0664577609673496,-1.1850458917274342,-0.7764244699898157,-0.29415155764057715,-1.0960004311384606,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
-0.17532129102190708,0.45767525760857874,-1.9590670603220866,0.5431069611922481,-0.17014904619094362,0.8877116534973927,-1.1540976266108123,1.7113598117136433,0.4930842843944044,0.45122912722558767,0.621865532344017,-0.6365607021165296,-0.6171212717542311,1.361110753851795,0.0,-0.8819108129046018,2.044438813212832,-0.023475341138480193,0.5040259105565615,-0.4237464903935741,-0.5135274857860802,1.7980126140871098,-0.29415155764057715,-0.19472127708692735,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-1.539443031178896,-2.0391941116702146,-1.9590670603220866,0.8383130055162501,-1.0119372174601076,-0.6735477537026219,-0.15298750426745933,-1.2109107912052288,-1.640937647306908,0.45122912722558767,-1.1717255819955688,0.4786747168183331,-0.6171212717542311,1.361110753851795,0.0,0.02668250623163632,0.5252928686320053,-1.0711513611898977,-1.6728191327636026,-1.0664577609673496,-1.856564297668788,-1.20549731733597,0.6169140712030822,-1.5466400081642273,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
-1.217714742319344,-1.9257000494302698,-1.9590670603220866,0.8383130055162501,-0.04433017361690485,-0.6735477537026219,0.09729002631837896,-1.352863634563097,-1.640937647306908,0.45122912722558767,-1.1717255819955688,0.4786747168183331,-0.6171212717542311,1.361110753851795,0.0,-0.4276141533364827,0.5252928686320053,3.1195527190157724,-0.5843966111035206,0.21896478018020155,-0.5135274857860802,-1.20549731733597,0.31322552825519573,0.48123808845172267,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.3211683463344816,-1.1312416137506536,-1.9590670603220866,0.8383130055162501,1.088039679549444,1.7393076937883096,0.09729002631837896,-0.08507789560834353,0.8487546063446231,0.45122912722558767,1.1343201364410416,1.0362924262857645,1.4674322901174293,-1.105300642931018,0.0,1.3895724849359932,-0.9938530759488212,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-0.7764244699898157,1.224291157098855,1.3825172425032561,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.951750363467631,-1.1312416137506536,-1.9590670603220866,0.8383130055162501,-0.03234742384794878,-1.3832111206117195,0.09729002631837896,-0.08507789560834353,0.8487546063446231,0.45122912722558767,1.1343201364410416,1.0362924262857645,1.4674322901174293,-1.105300642931018,0.0,1.3895724849359932,-0.9938530759488212,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-0.7764244699898157,1.224291157098855,1.3825172425032561,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-1.496543987057775,-1.2447356759905988,-1.9590670603220866,0.8383130055162501,-1.044889779324737,-0.9574131004662609,1.3486776792475703,-1.3969179652603665,-0.9295970034064704,-1.2726300092763172,-0.1468163738015198,1.5939101357531957,-0.6171212717542311,0.1279050554603887,0.0,1.3895724849359932,0.5252928686320053,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-1.20549731733597,1.8316682429946278,1.3825172425032561,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
-0.406956739877487,-1.1312416137506536,-1.9590670603220866,0.8383130055162501,1.576336732634404,-1.525143793993539,0.09729002631837896,-0.08507789560834353,0.8487546063446231,0.45122912722558767,1.1343201364410416,1.0362924262857645,1.4674322901174293,-1.105300642931018,0.0,1.3895724849359932,-0.9938530759488212,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-0.7764244699898157,1.224291157098855,1.3825172425032561,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-1.5823323806007805,-1.2447356759905988,-1.9590670603220866,0.8383130055162501,-1.044889779324737,-1.525143793993539,1.3486776792475703,-1.3969179652603665,-0.9295970034064704,-1.2726300092763172,-0.1468163738015198,1.5939101357531957,-0.6171212717542311,0.1279050554603887,0.0,1.3895724849359932,0.5252928686320053,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-1.20549731733597,1.8316682429946278,1.3825172425032561,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
-1.7539188623860276,-1.2447356759905988,-1.9590670603220866,0.8383130055162501,-1.7069367040595598,-1.2412784472299,1.3486776792475703,-1.3969179652603665,-0.9295970034064704,-1.2726300092763172,-0.1468163738015198,1.5939101357531957,-0.6171212717542311,0.1279050554603887,0.0,1.3895724849359932,0.5252928686320053,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-1.20549731733597,1.8316682429946278,1.3825172425032561,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
-1.230579608206062,-1.1312416137506536,-1.9590670603220866,0.8383130055162501,-0.8411830332524837,1.1715770002610315,0.09729002631837896,-0.08507789560834353,0.8487546063446231,0.45122912722558767,1.1343201364410416,1.0362924262857645,1.4674322901174293,-1.105300642931018,0.0,1.3895724849359932,-0.9938530759488212,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-0.7764244699898157,1.224291157098855,1.3825172425032561,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.3674993139852922,0.45767525760857874,-1.9590670603220866,0.8383130055162501,-0.17014904619094362,0.8877116534973927,-1.1540976266108123,1.7113598117136433,0.4930842843944044,0.45122912722558767,0.621865532344017,-0.6365607021165296,-0.6171212717542311,1.361110753851795,0.0,-0.8819108129046018,2.044438813212832,-0.023475341138480193,0.5040259105565615,-0.4237464903935741,-0.5135274857860802,1.7980126140871098,-0.29415155764057715,-0.19472127708692735,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.5184942545924013,-1.9257000494302698,-1.9590670603220866,0.8383130055162501,0.6177167511179181,-0.6735477537026219,0.09729002631837896,-1.3969179652603665,0.4930842843944044,0.45122912722558767,2.0311156936108348,0.4786747168183331,-0.6171212717542311,0.1279050554603887,0.0,-0.4276141533364827,0.5252928686320053,-0.023475341138480193,-1.6728191327636026,-1.0664577609673496,-1.1850458917274342,-0.7764244699898157,-0.29415155764057715,-1.0960004311384606,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
-0.2010510227953432,0.45767525760857874,-1.9590670603220866,0.8383130055162501,-0.17014904619094362,0.03611561320647555,-1.1540976266108123,1.7113598117136433,0.4930842843944044,0.45122912722558767,0.621865532344017,-0.6365607021165296,-0.6171212717542311,1.361110753851795,0.0,-0.8819108129046018,2.044438813212832,-0.023475341138480193,0.5040259105565615,-0.4237464903935741,-0.5135274857860802,1.7980126140871098,-0.29415155764057715,-0.19472127708692735,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.3211683463344816,0.45767525760857874,-1.9590670603220866,0.8383130055162501,-0.17014904619094362,-1.2412784472299,-1.1540976266108123,1.7113598117136433,0.4930842843944044,0.45122912722558767,0.621865532344017,-0.6365607021165296,-0.6171212717542311,1.361110753851795,0.0,-0.8819108129046018,2.044438813212832,-0.023475341138480193,0.5040259105565615,-0.4237464903935741,-0.5135274857860802,1.7980126140871098,-0.29415155764057715,-0.19472127708692735,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2.226908843370025,0.45767525760857874,-1.9590670603220866,0.8383130055162501,2.1515087215442956,-0.10581706017534394,-1.1540976266108123,1.7113598117136433,0.4930842843944044,0.45122912722558767,0.621865532344017,-0.6365607021165296,-0.6171212717542311,1.361110753851795,0.0,-0.8819108129046018,2.044438813212832,-0.023475341138480193,0.5040259105565615,-0.4237464903935741,-0.5135274857860802,1.7980126140871098,-0.29415155764057715,-0.19472127708692735,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.4805042544594673,0.45767525760857874,-1.9590670603220866,0.8383130055162501,1.3846127363311067,-0.10581706017534394,-1.1540976266108123,1.7113598117136433,0.4930842843944044,0.45122912722558767,0.621865532344017,-0.6365607021165296,-0.6171212717542311,1.361110753851795,0.0,-0.8819108129046018,2.044438813212832,-0.023475341138480193,0.5040259105565615,-0.4237464903935741,-0.5135274857860802,1.7980126140871098,-0.29415155764057715,-0.19472127708692735,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.49447078988457355,0.34418119536863356,-1.9590670603220866,0.8383130055162501,-0.06529998571257799,-0.24774973355716345,0.3851091864920929,-0.9539271954711573,-0.9295970034064704,0.45122912722558767,-0.01870272277726365,-0.6365607021165296,-0.6171212717542311,0.1279050554603887,0.0,0.02668250623163632,-0.9938530759488212,1.0242006789129372,0.5040259105565615,0.21896478018020155,-1.1850458917274342,-0.7764244699898157,-0.5978401005884637,0.030598511425955963,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
-0.2010510227953432,0.45767525760857874,-1.9590670603220866,0.8383130055162501,-0.17014904619094362,0.17804828658829505,-1.1540976266108123,1.7113598117136433,0.4930842843944044,0.45122912722558767,0.621865532344017,-0.6365607021165296,-0.6171212717542311,1.361110753851795,0.0,-0.8819108129046018,2.044438813212832,-0.023475341138480193,0.5040259105565615,-0.4237464903935741,-0.5135274857860802,1.7980126140871098,-0.29415155764057715,-0.19472127708692735,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-1.402166089991309,-0.6772653647908728,-1.9590670603220866,1.133519049840252,-0.8411830332524837,0.4619136333519341,-0.1279597512088756,-1.2598600475355282,-1.640937647306908,0.45122912722558767,-0.9154982799470567,1.5939101357531957,-0.6171212717542311,1.361110753851795,0.0,-0.4276141533364827,0.5252928686320053,1.0242006789129372,0.5040259105565615,-1.7091690315411252,0.15799092015527355,-0.34735162264366143,0.9206026141509686,-0.8706806426255774,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.6681304688430223,-2.0391941116702146,-1.9590670603220866,1.133519049840252,-1.0119372174601076,-0.9574131004662609,-0.15298750426745933,-1.2109107912052288,-1.640937647306908,0.45122912722558767,-1.1717255819955688,0.4786747168183331,-0.6171212717542311,1.361110753851795,0.0,0.02668250623163632,0.5252928686320053,-1.0711513611898977,-1.6728191327636026,-1.0664577609673496,-1.856564297668788,-1.20549731733597,0.6169140712030822,-1.5466400081642273,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
-1.5222834135304475,-2.0391941116702146,-1.9590670603220866,1.133519049840252,-0.745321035100835,-0.6735477537026219,-0.15298750426745933,-1.2109107912052288,-1.640937647306908,0.45122912722558767,-1.1717255819955688,0.4786747168183331,-0.6171212717542311,1.361110753851795,0.0,0.02668250623163632,0.5252928686320053,-1.0711513611898977,-1.6728191327636026,-1.0664577609673496,-1.856564297668788,-1.20549731733597,0.6169140712030822,-1.5466400081642273,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.7083602390762372,0.34418119536863356,-1.9590670603220866,1.133519049840252,-0.04433017361690485,-1.3832111206117195,1.9618576291828742,-0.08507789560834353,0.13741396244418566,-1.2726300092763172,-0.01870272277726365,-1.7517961210513924,-0.6171212717542311,-1.105300642931018,0.0,-0.8819108129046018,-0.9938530759488212,-1.0711513611898977,-0.5843966111035206,-1.0664577609673496,-0.5135274857860802,-0.34735162264366143,-2.116282815327896,-0.8706806426255774,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.02200461723601252,-1.1312416137506536,-1.9590670603220866,1.133519049840252,2.5049998397285,0.4619136333519341,0.09729002631837896,-0.08507789560834353,0.8487546063446231,0.45122912722558767,1.1343201364410416,1.0362924262857645,1.4674322901174293,-1.105300642931018,0.0,1.3895724849359932,-0.9938530759488212,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-0.7764244699898157,1.224291157098855,1.3825172425032561,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-1.7496338053235336,-1.2447356759905988,-1.9590670603220866,1.133519049840252,-1.7069367040595598,0.17804828658829505,1.3486776792475703,-1.3969179652603665,-0.9295970034064704,-1.2726300092763172,-0.1468163738015198,1.5939101357531957,-0.6171212717542311,0.1279050554603887,0.0,1.3895724849359932,0.5252928686320053,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-1.20549731733597,1.8316682429946278,1.3825172425032561,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
-1.5351482794171656,-1.2447356759905988,-1.9590670603220866,1.133519049840252,-1.044889779324737,-1.3832111206117195,1.3486776792475703,-1.3969179652603665,-0.9295970034064704,-1.2726300092763172,-0.1468163738015198,1.5939101357531957,-0.6171212717542311,0.1279050554603887,0.0,1.3895724849359932,0.5252928686320053,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-1.20549731733597,1.8316682429946278,1.3825172425032561,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
-0.7844489387448779,-1.1312416137506536,-1.9590670603220866,1.133519049840252,-0.03234742384794878,-0.389682406938983,0.09729002631837896,-0.08507789560834353,0.8487546063446231,0.45122912722558767,1.1343201364410416,1.0362924262857645,1.4674322901174293,-1.105300642931018,0.0,1.3895724849359932,-0.9938530759488212,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-0.7764244699898157,1.224291157098855,1.3825172425032561,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-1.736759244737579,-1.2447356759905988,-1.9590670603220866,1.133519049840252,-1.7069367040595598,-0.9574131004662609,1.3486776792475703,-1.3969179652603665,-0.9295970034064704,-1.2726300092763172,-0.1468163738015198,1.5939101357531957,-0.6171212717542311,0.1279050554603887,0.0,1.3895724849359932,0.5252928686320053,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-1.20549731733597,1.8316682429946278,1.3825172425032561,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
-1.7710784800344759,-1.2447356759905988,-1.9590670603220866,1.133519049840252,-1.7069367040595598,-1.525143793993539,1.3486776792475703,-1.3969179652603665,-0.9295970034064704,-1.2726300092763172,-0.1468163738015198,1.5939101357531957,-0.6171212717542311,0.1279050554603887,0.0,1.3895724849359932,0.5252928686320053,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-1.20549731733597,1.8316682429946278,1.3825172425032561,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
-1.221999799381838,-1.1312416137506536,-1.9590670603220866,1.133519049840252,-0.8411830332524837,0.8877116534973927,0.09729002631837896,-0.08507789560834353,0.8487546063446231,0.45122912722558767,1.1343201364410416,1.0362924262857645,1.4674322901174293,-1.105300642931018,0.0,1.3895724849359932,-0.9938530759488212,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-0.7764244699898157,1.224291157098855,1.3825172425032561,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.406956739877487,-1.1312416137506536,-1.9590670603220866,1.133519049840252,1.576336732634404,0.7457789801155731,0.09729002631837896,-0.08507789560834353,0.8487546063446231,0.45122912722558767,1.1343201364410416,1.0362924262857645,1.4674322901174293,-1.105300642931018,0.0,1.3895724849359932,-0.9938530759488212,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-0.7764244699898157,1.224291157098855,1.3825172425032561,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.8187681740417745,-1.1312416137506536,-1.9590670603220866,1.133519049840252,-0.03234742384794878,0.6038463067337536,0.09729002631837896,-0.08507789560834353,0.8487546063446231,0.45122912722558767,1.1343201364410416,1.0362924262857645,1.4674322901174293,-1.105300642931018,0.0,1.3895724849359932,-0.9938530759488212,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-0.7764244699898157,1.224291157098855,1.3825172425032561,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-1.3678468546944125,-1.2447356759905988,-1.9590670603220866,1.133519049840252,-0.8411830332524837,-0.6735477537026219,0.6228728405486392,-1.2035684027556839,-0.9295970034064704,-2.996489145778222,-0.4030436758500321,0.4786747168183331,-0.6171212717542311,0.1279050554603887,0.0,-0.4276141533364827,-0.9938530759488212,-0.023475341138480193,0.5040259105565615,0.8616760507539772,0.8295093260966274,-1.20549731733597,-0.29415155764057715,0.7065578769646059,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
-1.2906382699756311,-1.1312416137506536,-1.9590670603220866,1.133519049840252,-0.8411830332524837,0.7457789801155731,0.09729002631837896,-0.08507789560834353,0.8487546063446231,0.45122912722558767,1.1343201364410416,1.0362924262857645,1.4674322901174293,-1.105300642931018,0.0,1.3895724849359932,-0.9938530759488212,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-0.7764244699898157,1.224291157098855,1.3825172425032561,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.7501393981472175,-1.2447356759905988,-1.9590670603220866,1.133519049840252,1.5673496703076868,-0.10581706017534394,0.6228728405486392,-1.2035684027556839,-0.9295970034064704,-2.996489145778222,-0.4030436758500321,0.4786747168183331,-0.6171212717542311,0.1279050554603887,0.0,-0.4276141533364827,-0.9938530759488212,-0.023475341138480193,0.5040259105565615,0.8616760507539772,0.8295093260966274,-1.20549731733597,-0.29415155764057715,0.7065578769646059,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
-1.170520946436493,-1.1312416137506536,-1.9590670603220866,1.133519049840252,-0.8411830332524837,0.03611561320647555,0.09729002631837896,-0.08507789560834353,0.8487546063446231,0.45122912722558767,1.1343201364410416,1.0362924262857645,1.4674322901174293,-1.105300642931018,0.0,1.3895724849359932,-0.9938530759488212,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-0.7764244699898157,1.224291157098855,1.3825172425032561,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-1.7796582888587,-1.2447356759905988,-1.9590670603220866,1.133519049840252,-1.7069367040595598,-0.5316150803208024,1.3486776792475703,-1.3969179652603665,-0.9295970034064704,-1.2726300092763172,-0.1468163738015198,1.5939101357531957,-0.6171212717542311,0.1279050554603887,0.0,1.3895724849359932,0.5252928686320053,1.0242006789129372,0.5040259105565615,1.504387321327753,1.501027732037981,-1.20549731733597,1.8316682429946278,1.3825172425032561,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
